countyname_fips,state,fipscounty,fy2023cbsa,fy2023cbsaname,ssa_code,state_name,countyname_rate
LOUDON,TN,47105,28940.0,"Knoxville, TN",44520,TENNESSEE,LOUDON
MC MINN,TN,47107,,,44530,TENNESSEE,MCMINN
MC NAIRY,TN,47109,,,44540,TENNESSEE,MCNAIRY
MACON,TN,47111,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",44550,TENNESSEE,MACON
MADISON,TN,47113,27180.0,"Jackson, TN",44560,TENNESSEE,MADISON
MARION,TN,47115,16860.0,"Chattanooga, TN-GA",44570,TENNESSEE,MARION
MARSHALL,TN,47117,,,44580,TENNESSEE,MARSHALL
MAURY,TN,47119,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",44590,TENNESSEE,MAURY
MEIGS,TN,47121,,,44600,TENNESSEE,MEIGS
MONROE,TN,47123,,,44610,TENNESSEE,MONROE
MONTGOMERY,TN,47125,17300.0,"Clarksville, TN-KY",44620,TENNESSEE,MONTGOMERY
MOORE,TN,47127,,,44630,TENNESSEE,MOORE
MORGAN,TN,47129,28940.0,"Knoxville, TN",44640,TENNESSEE,MORGAN
OBION,TN,47131,,,44650,TENNESSEE,OBION
OVERTON,TN,47133,,,44660,TENNESSEE,OVERTON
PERRY,TN,47135,,,44670,TENNESSEE,PERRY
PICKETT,TN,47137,,,44680,TENNESSEE,PICKETT
POLK,TN,47139,17420.0,"Cleveland, TN",44690,TENNESSEE,POLK
PUTNAM,TN,47141,,,44700,TENNESSEE,PUTNAM
RHEA,TN,47143,,,44710,TENNESSEE,RHEA
ROANE,TN,47145,28940.0,"Knoxville, TN",44720,TENNESSEE,ROANE
ROBERTSON,TN,47147,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",44730,TENNESSEE,ROBERTSON
RUTHERFORD,TN,47149,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",44740,TENNESSEE,RUTHERFORD
SCOTT,TN,47151,,,44750,TENNESSEE,SCOTT
SEQUATCHIE,TN,47153,16860.0,"Chattanooga, TN-GA",44760,TENNESSEE,SEQUATCHIE
SEVIER,TN,47155,,,44770,TENNESSEE,SEVIER
SHELBY,TN,47157,32820.0,"Memphis, TN-MS-AR",44780,TENNESSEE,SHELBY
SMITH,TN,47159,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",44790,TENNESSEE,SMITH
STEWART,TN,47161,17300.0,"Clarksville, TN-KY",44800,TENNESSEE,STEWART
SULLIVAN,TN,47163,28700.0,"Kingsport-Bristol, TN-VA",44810,TENNESSEE,SULLIVAN
SUMNER,TN,47165,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",44820,TENNESSEE,SUMNER
TIPTON,TN,47167,32820.0,"Memphis, TN-MS-AR",44830,TENNESSEE,TIPTON
TROUSDALE,TN,47169,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",44840,TENNESSEE,TROUSDALE
UNICOI,TN,47171,27740.0,"Johnson City, TN",44850,TENNESSEE,UNICOI
UNION,TN,47173,28940.0,"Knoxville, TN",44860,TENNESSEE,UNION
VAN BUREN,TN,47175,,,44870,TENNESSEE,VAN BUREN
WARREN,TN,47177,,,44880,TENNESSEE,WARREN
WASHINGTON,TN,47179,27740.0,"Johnson City, TN",44890,TENNESSEE,WASHINGTON
WAYNE,TN,47181,,,44900,TENNESSEE,WAYNE
WEAKLEY,TN,47183,,,44910,TENNESSEE,WEAKLEY
WHITE,TN,47185,,,44920,TENNESSEE,WHITE
WILLIAMSON,TN,47187,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",44930,TENNESSEE,WILLIAMSON
WILSON,TN,47189,34980.0,"Nashville-Davidson--Murfreesboro--Franklin, TN",44940,TENNESSEE,WILSON
STATEWIDE,TN,47990,,,,,
ANDERSON,TX,48001,,,45000,TEXAS,ANDERSON
ANDREWS,TX,48003,,,45010,TEXAS,ANDREWS
ANGELINA,TX,48005,,,45020,TEXAS,ANGELINA
ARANSAS,TX,48007,,,45030,TEXAS,ARANSAS
ARCHER,TX,48009,48660.0,"Wichita Falls, TX",45040,TEXAS,ARCHER
ARMSTRONG,TX,48011,11100.0,"Amarillo, TX",45050,TEXAS,ARMSTRONG
ATASCOSA,TX,48013,41700.0,"San Antonio-New Braunfels, TX",45060,TEXAS,ATASCOSA
AUSTIN,TX,48015,26420.0,"Houston-The Woodlands-Sugar Land, TX",45070,TEXAS,AUSTIN
BAILEY,TX,48017,,,45080,TEXAS,BAILEY
BANDERA,TX,48019,41700.0,"San Antonio-New Braunfels, TX",45090,TEXAS,BANDERA
BASTROP,TX,48021,12420.0,"Austin-Round Rock-Georgetown, TX",45100,TEXAS,BASTROP
BAYLOR,TX,48023,,,45110,TEXAS,BAYLOR
BEE,TX,48025,,,45113,TEXAS,BEE
BELL,TX,48027,28660.0,"Killeen-Temple, TX",45120,TEXAS,BELL
BEXAR,TX,48029,41700.0,"San Antonio-New Braunfels, TX",45130,TEXAS,BEXAR
BLANCO,TX,48031,,,45140,TEXAS,BLANCO
BORDEN,TX,48033,,,45150,TEXAS,BORDEN
BOSQUE,TX,48035,,,45160,TEXAS,BOSQUE
BOWIE,TX,48037,45500.0,"Texarkana, TX-AR",45170,TEXAS,BOWIE
BRAZORIA,TX,48039,26420.0,"Houston-The Woodlands-Sugar Land, TX",45180,TEXAS,BRAZORIA
BRAZOS,TX,48041,17780.0,"College Station-Bryan, TX",45190,TEXAS,BRAZOS
BREWSTER,TX,48043,,,45200,TEXAS,BREWSTER
BRISCOE,TX,48045,,,45201,TEXAS,BRISCOE
BROOKS,TX,48047,,,45210,TEXAS,BROOKS
BROWN,TX,48049,,,45220,TEXAS,BROWN
BURLESON,TX,48051,17780.0,"College Station-Bryan, TX",45221,TEXAS,BURLESON
BURNET,TX,48053,,,45222,TEXAS,BURNET
CALDWELL,TX,48055,12420.0,"Austin-Round Rock-Georgetown, TX",45223,TEXAS,CALDWELL
CALHOUN,TX,48057,,,45224,TEXAS,CALHOUN
CALLAHAN,TX,48059,10180.0,"Abilene, TX",45230,TEXAS,CALLAHAN
CAMERON,TX,48061,15180.0,"Brownsville-Harlingen, TX",45240,TEXAS,CAMERON
CAMP,TX,48063,,,45250,TEXAS,CAMP
CARSON,TX,48065,11100.0,"Amarillo, TX",45251,TEXAS,CARSON
CASS,TX,48067,,,45260,TEXAS,CASS
CASTRO,TX,48069,,,45270,TEXAS,CASTRO
CHAMBERS,TX,48071,26420.0,"Houston-The Woodlands-Sugar Land, TX",45280,TEXAS,CHAMBERS
CHEROKEE,TX,48073,,,45281,TEXAS,CHEROKEE
CHILDRESS,TX,48075,,,45290,TEXAS,CHILDRESS
CLAY,TX,48077,48660.0,"Wichita Falls, TX",45291,TEXAS,CLAY
COCHRAN,TX,48079,,,45292,TEXAS,COCHRAN
COKE,TX,48081,,,45300,TEXAS,COKE
COLEMAN,TX,48083,,,45301,TEXAS,COLEMAN
COLLIN,TX,48085,19124.0,"Dallas-Plano-Irving, TX",45310,TEXAS,COLLIN
COLLINGSWORTH,TX,48087,,,45311,TEXAS,COLLINGSWORTH
COLORADO,TX,48089,,,45312,TEXAS,COLORADO
COMAL,TX,48091,41700.0,"San Antonio-New Braunfels, TX",45320,TEXAS,COMAL
COMANCHE,TX,48093,,,45321,TEXAS,COMANCHE
CONCHO,TX,48095,,,45330,TEXAS,CONCHO
COOKE,TX,48097,,,45340,TEXAS,COOKE
CORYELL,TX,48099,28660.0,"Killeen-Temple, TX",45341,TEXAS,CORYELL
COTTLE,TX,48101,,,45350,TEXAS,COTTLE
CRANE,TX,48103,,,45360,TEXAS,CRANE
CROCKETT,TX,48105,,,45361,TEXAS,CROCKETT
CROSBY,TX,48107,31180.0,"Lubbock, TX",45362,TEXAS,CROSBY
CULBERSON,TX,48109,,,45370,TEXAS,CULBERSON
DALLAM,TX,48111,,,45380,TEXAS,DALLAM
DALLAS,TX,48113,19124.0,"Dallas-Plano-Irving, TX",45390,TEXAS,DALLAS
DAWSON,TX,48115,,,45391,TEXAS,DAWSON
DEAF SMITH,TX,48117,,,45392,TEXAS,DEAF SMITH
DELTA,TX,48119,,,45400,TEXAS,DELTA
DENTON,TX,48121,19124.0,"Dallas-Plano-Irving, TX",45410,TEXAS,DENTON
DE WITT,TX,48123,,,45420,TEXAS,DEWITT
DICKENS,TX,48125,,,45421,TEXAS,DICKENS
DIMMIT,TX,48127,,,45430,TEXAS,DIMMIT
DONLEY,TX,48129,,,45431,TEXAS,DONLEY
DUVAL,TX,48131,,,45440,TEXAS,DUVAL
EASTLAND,TX,48133,,,45450,TEXAS,EASTLAND
ECTOR,TX,48135,36220.0,"Odessa, TX",45451,TEXAS,ECTOR
EDWARDS,TX,48137,,,45460,TEXAS,EDWARDS
ELLIS,TX,48139,19124.0,"Dallas-Plano-Irving, TX",45470,TEXAS,ELLIS
EL PASO,TX,48141,21340.0,"El Paso, TX",45480,TEXAS,EL PASO
ERATH,TX,48143,,,45490,TEXAS,ERATH
FALLS,TX,48145,47380.0,"Waco, TX",45500,TEXAS,FALLS
FANNIN,TX,48147,,,45510,TEXAS,FANNIN
FAYETTE,TX,48149,,,45511,TEXAS,FAYETTE
FISHER,TX,48151,,,45520,TEXAS,FISHER
FLOYD,TX,48153,,,45521,TEXAS,FLOYD
FOARD,TX,48155,,,45522,TEXAS,FOARD
FORT BEND,TX,48157,26420.0,"Houston-The Woodlands-Sugar Land, TX",45530,TEXAS,FORT BEND
FRANKLIN,TX,48159,,,45531,TEXAS,FRANKLIN
FREESTONE,TX,48161,,,45540,TEXAS,FREESTONE
FRIO,TX,48163,,,45541,TEXAS,FRIO
GAINES,TX,48165,,,45542,TEXAS,GAINES
GALVESTON,TX,48167,26420.0,"Houston-The Woodlands-Sugar Land, TX",45550,TEXAS,GALVESTON
GARZA,TX,48169,,,45551,TEXAS,GARZA
GILLESPIE,TX,48171,,,45552,TEXAS,GILLESPIE
GLASSCOCK,TX,48173,,,45560,TEXAS,GLASSCOCK
GOLIAD,TX,48175,47020.0,"Victoria, TX",45561,TEXAS,GOLIAD
GONZALES,TX,48177,,,45562,TEXAS,GONZALES
GRAY,TX,48179,,,45563,TEXAS,GRAY
GRAYSON,TX,48181,43300.0,"Sherman-Denison, TX",45564,TEXAS,GRAYSON
GREGG,TX,48183,30980.0,"Longview, TX",45570,TEXAS,GREGG
GRIMES,TX,48185,,,45580,TEXAS,GRIMES
GUADALUPE,TX,48187,41700.0,"San Antonio-New Braunfels, TX",45581,TEXAS,GUADALUPE
HALE,TX,48189,,,45582,TEXAS,HALE
HALL,TX,48191,,,45583,TEXAS,HALL
HAMILTON,TX,48193,,,45590,TEXAS,HAMILTON
HANSFORD,TX,48195,,,45591,TEXAS,HANSFORD
HARDEMAN,TX,48197,,,45592,TEXAS,HARDEMAN
HARDIN,TX,48199,13140.0,"Beaumont-Port Arthur, TX",45600,TEXAS,HARDIN
HARRIS,TX,48201,26420.0,"Houston-The Woodlands-Sugar Land, TX",45610,TEXAS,HARRIS
HARRISON,TX,48203,30980.0,"Longview, TX",45620,TEXAS,HARRISON
HARTLEY,TX,48205,,,45621,TEXAS,HARTLEY
HASKELL,TX,48207,,,45630,TEXAS,HASKELL
HAYS,TX,48209,12420.0,"Austin-Round Rock-Georgetown, TX",45631,TEXAS,HAYS
HEMPHILL,TX,48211,,,45632,TEXAS,HEMPHILL
HENDERSON,TX,48213,,,45640,TEXAS,HENDERSON
HIDALGO,TX,48215,32580.0,"McAllen-Edinburg-Mission, TX",45650,TEXAS,HIDALGO
HILL,TX,48217,,,45651,TEXAS,HILL
HOCKLEY,TX,48219,,,45652,TEXAS,HOCKLEY
HOOD,TX,48221,,,45653,TEXAS,HOOD
HOPKINS,TX,48223,,,45654,TEXAS,HOPKINS
HOUSTON,TX,48225,,,45660,TEXAS,HOUSTON
HOWARD,TX,48227,,,45661,TEXAS,HOWARD
HUDSPETH,TX,48229,21340.0,"El Paso, TX",45662,TEXAS,HUDSPETH
HUNT,TX,48231,19124.0,"Dallas-Plano-Irving, TX",45670,TEXAS,HUNT
HUTCHINSON,TX,48233,,,45671,TEXAS,HUTCHINSON
IRION,TX,48235,41660.0,"San Angelo, TX",45672,TEXAS,IRION
JACK,TX,48237,,,45680,TEXAS,JACK
JACKSON,TX,48239,,,45681,TEXAS,JACKSON
JASPER,TX,48241,,,45690,TEXAS,JASPER
JEFF DAVIS,TX,48243,,,45691,TEXAS,JEFF DAVIS
JEFFERSON,TX,48245,13140.0,"Beaumont-Port Arthur, TX",45700,TEXAS,JEFFERSON
JIM HOGG,TX,48247,,,45710,TEXAS,JIM HOGG
JIM WELLS,TX,48249,,,45711,TEXAS,JIM WELLS
JOHNSON,TX,48251,23104.0,"Fort Worth-Arlington-Grapevine, TX",45720,TEXAS,JOHNSON
JONES,TX,48253,10180.0,"Abilene, TX",45721,TEXAS,JONES
KARNES,TX,48255,,,45722,TEXAS,KARNES
KAUFMAN,TX,48257,19124.0,"Dallas-Plano-Irving, TX",45730,TEXAS,KAUFMAN
KENDALL,TX,48259,41700.0,"San Antonio-New Braunfels, TX",45731,TEXAS,KENDALL
KENEDY,TX,48261,,,45732,TEXAS,KENEDY
KENT,TX,48263,,,45733,TEXAS,KENT
KERR,TX,48265,,,45734,TEXAS,KERR
KIMBLE,TX,48267,,,45740,TEXAS,KIMBLE
KING,TX,48269,,,45741,TEXAS,KING
KINNEY,TX,48271,,,45742,TEXAS,KINNEY
KLEBERG,TX,48273,,,45743,TEXAS,KLEBERG
KNOX,TX,48275,,,45744,TEXAS,KNOX
LAMAR,TX,48277,,,45750,TEXAS,LAMAR
LAMB,TX,48279,,,45751,TEXAS,LAMB
LAMPASAS,TX,48281,28660.0,"Killeen-Temple, TX",45752,TEXAS,LAMPASAS
LA SALLE,TX,48283,,,45753,TEXAS,LA SALLE
LAVACA,TX,48285,,,45754,TEXAS,LAVACA
LEE,TX,48287,,,45755,TEXAS,LEE
LEON,TX,48289,,,45756,TEXAS,LEON
LIBERTY,TX,48291,26420.0,"Houston-The Woodlands-Sugar Land, TX",45757,TEXAS,LIBERTY
LIMESTONE,TX,48293,,,45758,TEXAS,LIMESTONE
LIPSCOMB,TX,48295,,,45759,TEXAS,LIPSCOMB
LIVE OAK,TX,48297,,,45760,TEXAS,LIVE OAK
LLANO,TX,48299,,,45761,TEXAS,LLANO
LOVING,TX,48301,,,45762,TEXAS,LOVING
LUBBOCK,TX,48303,31180.0,"Lubbock, TX",45770,TEXAS,LUBBOCK
LYNN,TX,48305,31180.0,"Lubbock, TX",45771,TEXAS,LYNN
MC CULLOCH,TX,48307,,,45772,TEXAS,MCCULLOCH
MC LENNAN,TX,48309,47380.0,"Waco, TX",45780,TEXAS,MCLENNAN
MC MULLEN,TX,48311,,,45781,TEXAS,MCMULLEN
MADISON,TX,48313,,,45782,TEXAS,MADISON
MARION,TX,48315,,,45783,TEXAS,MARION
MARTIN,TX,48317,33260.0,"Midland, TX",45784,TEXAS,MARTIN
MASON,TX,48319,,,45785,TEXAS,MASON
MATAGORDA,TX,48321,,,45790,TEXAS,MATAGORDA
MAVERICK,TX,48323,,,45791,TEXAS,MAVERICK
MEDINA,TX,48325,41700.0,"San Antonio-New Braunfels, TX",45792,TEXAS,MEDINA
MENARD,TX,48327,,,45793,TEXAS,MENARD
MIDLAND,TX,48329,33260.0,"Midland, TX",45794,TEXAS,MIDLAND
MILAM,TX,48331,,,45795,TEXAS,MILAM
MILLS,TX,48333,,,45796,TEXAS,MILLS
MITCHELL,TX,48335,,,45797,TEXAS,MITCHELL
MONTAGUE,TX,48337,,,45800,TEXAS,MONTAGUE
MONTGOMERY,TX,48339,26420.0,"Houston-The Woodlands-Sugar Land, TX",45801,TEXAS,MONTGOMERY
MOORE,TX,48341,,,45802,TEXAS,MOORE
MORRIS,TX,48343,,,45803,TEXAS,MORRIS
MOTLEY,TX,48345,,,45804,TEXAS,MOTLEY
NACOGDOCHES,TX,48347,,,45810,TEXAS,NACOGDOCHES
NAVARRO,TX,48349,,,45820,TEXAS,NAVARRO
NEWTON,TX,48351,,,45821,TEXAS,NEWTON
NOLAN,TX,48353,,,45822,TEXAS,NOLAN
NUECES,TX,48355,18580.0,"Corpus Christi, TX",45830,TEXAS,NUECES
OCHILTREE,TX,48357,,,45831,TEXAS,OCHILTREE
OLDHAM,TX,48359,11100.0,"Amarillo, TX",45832,TEXAS,OLDHAM
ORANGE,TX,48361,13140.0,"Beaumont-Port Arthur, TX",45840,TEXAS,ORANGE
PALO PINTO,TX,48363,,,45841,TEXAS,PALO PINTO
PANOLA,TX,48365,,,45842,TEXAS,PANOLA
PARKER,TX,48367,23104.0,"Fort Worth-Arlington-Grapevine, TX",45843,TEXAS,PARKER
PARMER,TX,48369,,,45844,TEXAS,PARMER
PECOS,TX,48371,,,45845,TEXAS,PECOS
POLK,TX,48373,,,45850,TEXAS,POLK
POTTER,TX,48375,11100.0,"Amarillo, TX",45860,TEXAS,POTTER
PRESIDIO,TX,48377,,,45861,TEXAS,PRESIDIO
RAINS,TX,48379,,,45870,TEXAS,RAINS
RANDALL,TX,48381,11100.0,"Amarillo, TX",45871,TEXAS,RANDALL
REAGAN,TX,48383,,,45872,TEXAS,REAGAN
REAL,TX,48385,,,45873,TEXAS,REAL
RED RIVER,TX,48387,,,45874,TEXAS,RED RIVER
REEVES,TX,48389,,,45875,TEXAS,REEVES
REFUGIO,TX,48391,,,45876,TEXAS,REFUGIO
ROBERTS,TX,48393,,,45877,TEXAS,ROBERTS
ROBERTS,TX,48393,,,45878,TEXAS,ROBERTSON
ROBERTSON,TX,48395,17780.0,"College Station-Bryan, TX",45877,TEXAS,ROBERTS
ROBERTSON,TX,48395,17780.0,"College Station-Bryan, TX",45878,TEXAS,ROBERTSON
ROCKWALL,TX,48397,19124.0,"Dallas-Plano-Irving, TX",45879,TEXAS,ROCKWALL
RUNNELS,TX,48399,,,45880,TEXAS,RUNNELS
RUSK,TX,48401,30980.0,"Longview, TX",45881,TEXAS,RUSK
SABINE,TX,48403,,,45882,TEXAS,SABINE
SAN AUGUSTINE,TX,48405,,,45883,TEXAS,SAN AUGUSTINE
SAN JACINTO,TX,48407,,,45884,TEXAS,SAN JACINTO
SAN PATRICIO,TX,48409,18580.0,"Corpus Christi, TX",45885,TEXAS,SAN PATRICIO
SAN SABA,TX,48411,,,45886,TEXAS,SAN SABA
SCHLEICHER,TX,48413,,,45887,TEXAS,SCHLEICHER
SCURRY,TX,48415,,,45888,TEXAS,SCURRY
SHACKELFORD,TX,48417,,,45889,TEXAS,SHACKELFORD
SHELBY,TX,48419,,,45890,TEXAS,SHELBY
SHERMAN,TX,48421,,,45891,TEXAS,SHERMAN
SMITH,TX,48423,46340.0,"Tyler, TX",45892,TEXAS,SMITH
SOMERVELL,TX,48425,,,45893,TEXAS,SOMERVELL
STARR,TX,48427,,,45900,TEXAS,STARR
STEPHENS,TX,48429,,,45901,TEXAS,STEPHENS
STERLING,TX,48431,41660.0,"San Angelo, TX",45902,TEXAS,STERLING
STONEWALL,TX,48433,,,45903,TEXAS,STONEWALL
SUTTON,TX,48435,,,45904,TEXAS,SUTTON
SWISHER,TX,48437,,,45905,TEXAS,SWISHER
TARRANT,TX,48439,23104.0,"Fort Worth-Arlington-Grapevine, TX",45910,TEXAS,TARRANT
TAYLOR,TX,48441,10180.0,"Abilene, TX",45911,TEXAS,TAYLOR
TERRELL,TX,48443,,,45912,TEXAS,TERRELL
TERRY,TX,48445,,,45913,TEXAS,TERRY
THROCKMORTON,TX,48447,,,45920,TEXAS,THROCKMORTON
TITUS,TX,48449,,,45921,TEXAS,TITUS
TOM GREEN,TX,48451,41660.0,"San Angelo, TX",45930,TEXAS,TOM GREEN
TRAVIS,TX,48453,12420.0,"Austin-Round Rock-Georgetown, TX",45940,TEXAS,TRAVIS
TRINITY,TX,48455,,,45941,TEXAS,TRINITY
TYLER,TX,48457,,,45942,TEXAS,TYLER
UPSHUR,TX,48459,30980.0,"Longview, TX",45943,TEXAS,UPSHUR
UPTON,TX,48461,,,45944,TEXAS,UPTON
UVALDE,TX,48463,,,45945,TEXAS,UVALDE
VAL VERDE,TX,48465,,,45946,TEXAS,VAL VERDE
VAN ZANDT,TX,48467,,,45947,TEXAS,VAN ZANDT
VICTORIA,TX,48469,47020.0,"Victoria, TX",45948,TEXAS,VICTORIA
WALKER,TX,48471,,,45949,TEXAS,WALKER
WALLER,TX,48473,26420.0,"Houston-The Woodlands-Sugar Land, TX",45950,TEXAS,WALLER
WARD,TX,48475,,,45951,TEXAS,WARD
WASHINGTON,TX,48477,,,45952,TEXAS,WASHINGTON
WEBB,TX,48479,29700.0,"Laredo, TX",45953,TEXAS,WEBB
WHARTON,TX,48481,,,45954,TEXAS,WHARTON
WHEELER,TX,48483,,,45955,TEXAS,WHEELER
WICHITA,TX,48485,48660.0,"Wichita Falls, TX",45960,TEXAS,WICHITA
WILBARGER,TX,48487,,,45961,TEXAS,WILBARGER
WILLACY,TX,48489,,,45962,TEXAS,WILLACY
WILLIAMSON,TX,48491,12420.0,"Austin-Round Rock-Georgetown, TX",45970,TEXAS,WILLIAMSON
WILSON,TX,48493,41700.0,"San Antonio-New Braunfels, TX",45971,TEXAS,WILSON
WINKLER,TX,48495,,,45972,TEXAS,WINKLER
WISE,TX,48497,23104.0,"Fort Worth-Arlington-Grapevine, TX",45973,TEXAS,WISE
WOOD,TX,48499,,,45974,TEXAS,WOOD
YOAKUM,TX,48501,,,45980,TEXAS,YOAKUM
YOUNG,TX,48503,,,45981,TEXAS,YOUNG
ZAPATA,TX,48505,,,45982,TEXAS,ZAPATA
ZAVALA,TX,48507,,,45983,TEXAS,ZAVALA
STATEWIDE,TX,48990,,,,,
BEAVER,UT,49001,,,46000,UTAH,BEAVER
BOX ELDER,UT,49003,36260.0,"Ogden-Clearfield, UT",46010,UTAH,BOX ELDER
CACHE,UT,49005,30860.0,"Logan, UT-ID",46020,UTAH,CACHE
CARBON,UT,49007,,,46030,UTAH,CARBON
DAGGETT,UT,49009,,,46040,UTAH,DAGGETT
DAVIS,UT,49011,36260.0,"Ogden-Clearfield, UT",46050,UTAH,DAVIS
DUCHESNE,UT,49013,,,46060,UTAH,DUCHESNE
EMERY,UT,49015,,,46070,UTAH,EMERY
GARFIELD,UT,49017,,,46080,UTAH,GARFIELD
GRAND,UT,49019,,,46090,UTAH,GRAND
IRON,UT,49021,,,46100,UTAH,IRON
JUAB,UT,49023,39340.0,"Provo-Orem, UT",46110,UTAH,JUAB
KANE,UT,49025,,,46120,UTAH,KANE
MILLARD,UT,49027,,,46130,UTAH,MILLARD
MORGAN,UT,49029,36260.0,"Ogden-Clearfield, UT",46140,UTAH,MORGAN
PIUTE,UT,49031,,,46150,UTAH,PIUTE
RICH,UT,49033,,,46160,UTAH,RICH
SALT LAKE,UT,49035,41620.0,"Salt Lake City, UT",46170,UTAH,SALT LAKE
SAN JUAN,UT,49037,,,46180,UTAH,SAN JUAN
SANPETE,UT,49039,,,46190,UTAH,SANPETE
SEVIER,UT,49041,,,46200,UTAH,SEVIER
SUMMIT,UT,49043,,,46210,UTAH,SUMMIT
TOOELE,UT,49045,41620.0,"Salt Lake City, UT",46220,UTAH,TOOELE
UINTAH,UT,49047,,,46230,UTAH,UINTAH
UTAH,UT,49049,39340.0,"Provo-Orem, UT",46240,UTAH,UTAH
WASATCH,UT,49051,,,46250,UTAH,WASATCH
WASHINGTON,UT,49053,41100.0,"St. George, UT",46260,UTAH,WASHINGTON
WAYNE,UT,49055,,,46270,UTAH,WAYNE
WEBER,UT,49057,36260.0,"Ogden-Clearfield, UT",46280,UTAH,WEBER
STATEWIDE,UT,49990,,,,,
ADDISON,VT,50001,,,47000,VERMONT,ADDISON
BENNINGTON,VT,50003,,,47010,VERMONT,BENNINGTON
CALEDONIA,VT,50005,,,47020,VERMONT,CALEDONIA
CHITTENDEN,VT,50007,15540.0,"Burlington-South Burlington, VT",47030,VERMONT,CHITTENDEN
ESSEX,VT,50009,,,47040,VERMONT,ESSEX
FRANKLIN,VT,50011,15540.0,"Burlington-South Burlington, VT",47050,VERMONT,FRANKLIN
GRAND ISLE,VT,50013,15540.0,"Burlington-South Burlington, VT",47060,VERMONT,GRAND ISLE
LAMOILLE,VT,50015,,,47070,VERMONT,LAMOILLE
ORANGE,VT,50017,,,47080,VERMONT,ORANGE
ORLEANS,VT,50019,,,47090,VERMONT,ORLEANS
RUTLAND,VT,50021,,,47100,VERMONT,RUTLAND
WASHINGTON,VT,50023,,,47110,VERMONT,WASHINGTON
WINDHAM,VT,50025,,,47120,VERMONT,WINDHAM
WINDSOR,VT,50027,,,47130,VERMONT,WINDSOR
STATEWIDE,VT,50990,,,,,
ACCOMACK,VA,51001,,,49000,VIRGINIA,ACCOMACK
ALBEMARLE,VA,51003,16820.0,"Charlottesville, VA",49010,VIRGINIA,ALBEMARLE
ALLEGHANY,VA,51005,,,49020,VIRGINIA,ALLEGHANY
AMELIA,VA,51007,40060.0,"Richmond, VA",49030,VIRGINIA,AMELIA
AMHERST,VA,51009,31340.0,"Lynchburg, VA",49040,VIRGINIA,AMHERST
APPOMATTOX,VA,51011,31340.0,"Lynchburg, VA",49050,VIRGINIA,APPOMATTOX
ARLINGTON,VA,51013,47894.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49060,VIRGINIA,ARLINGTON
AUGUSTA,VA,51015,44420.0,"Staunton, VA",49070,VIRGINIA,AUGUSTA
BATH,VA,51017,,,49080,VIRGINIA,BATH
BEDFORD,VA,51019,31340.0,"Lynchburg, VA",49090,VIRGINIA,BEDFORD
BLAND,VA,51021,,,49100,VIRGINIA,BLAND
BOTETOURT,VA,51023,40220.0,"Roanoke, VA",49110,VIRGINIA,BOTETOURT
BRUNSWICK,VA,51025,,,49120,VIRGINIA,BRUNSWICK
BUCHANAN,VA,51027,,,49130,VIRGINIA,BUCHANAN
BUCKINGHAM,VA,51029,,,49140,VIRGINIA,BUCKINGHAM
CAMPBELL,VA,51031,31340.0,"Lynchburg, VA",49150,VIRGINIA,CAMPBELL
CAROLINE,VA,51033,,,49160,VIRGINIA,CAROLINE
CARROLL,VA,51035,,,49170,VIRGINIA,CARROLL
CHARLES CITY,VA,51036,40060.0,"Richmond, VA",49180,VIRGINIA,CHARLES CITY
CHARLOTTE,VA,51037,,,49190,VIRGINIA,CHARLOTTE
CHARLOTTE,VA,51037,,,49191,VIRGINIA,CHARLOTTESVILLE CITY
CHARLOTTESVILLE CITY,VA,51540,16820.0,"Charlottesville, VA",49190,VIRGINIA,CHARLOTTE
CHARLOTTESVILLE CITY,VA,51540,16820.0,"Charlottesville, VA",49191,VIRGINIA,CHARLOTTESVILLE CITY
CHESTERFIELD,VA,51041,40060.0,"Richmond, VA",49200,VIRGINIA,CHESTERFIELD
CLARKE,VA,51043,47894.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49210,VIRGINIA,CLARKE
CRAIG,VA,51045,40220.0,"Roanoke, VA",49220,VIRGINIA,CRAIG
CULPEPER,VA,51047,47894.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49230,VIRGINIA,CULPEPER
CUMBERLAND,VA,51049,,,49240,VIRGINIA,CUMBERLAND
DICKENSON,VA,51051,,,49250,VIRGINIA,DICKENSON
DINWIDDIE,VA,51053,40060.0,"Richmond, VA",49260,VIRGINIA,DINWIDDIE
ESSEX,VA,51057,,,49280,VIRGINIA,ESSEX
FAIRFAX,VA,51059,47894.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49288,VIRGINIA,FAIRFAX CITY
FAIRFAX,VA,51059,47894.0,"Washington-Arlington-Alexandria, DC-VA-MD-WV",49290,VIRGINIA,FAIRFAX
